Sample ID	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream or River	Agency	Project	Site Code	Visit Date	Date Released	Latitude	Longitude	Lab Name	Sample Code	QC Replicate Of Sample Code	Collection Count	Positions In Stream	Surface Area	Surface Area Units	Taxa Effort	Deficiency Notes	QA/QC Result	Sampling Grid Squares Counted	Total Sampling Grid Squares	Taxon Serial Number	Taxon	Original Taxon Serial Number	Original Taxon	Quantity	Quantity Subsampling	Life Stage	Unique	Damaged	Immature	Outside Protocol	Wrong Gender	Non-B-IBI	Predator	Long Lived	Tolerant	Intolerant	Clinger	Fine Sediment Sensitivity Index	Hilsenhoff Biotic Tolerance Index	Metals Tolerance Index	Rank	Phylum	Subphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Custom Subfamily	Tribe	Genus Group	Subtribe	Genus	Species Group	Subgenus	Species	Subspecies
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	126774	Simulium	126774	Simulium	1	1	not specified	True	False	False	False	False	False	False	False	True	False	True		6		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Simuliidae	Simuliinae		Simuliini			Simulium				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	121027	Dicranota	121027	Dicranota	1	1	not specified	True	False	False	False	False	False	True	False	False	False	False		3	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Limoniinae		Pediciini			Dicranota				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	119037	Tipula	119037	Tipula	1	1	not specified	True	False	False	False	False	False	False	True	True	False	False		7	3	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Tipulinae					Tipula				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	102517	Nemouridae	102517	Nemouridae	1	1	larva	True	True	True	False	False	False	False	False	False	False	False		2		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae										
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	102567	Malenka	102567	Malenka	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		2	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Amphinemurinae					Malenka				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	102594	Zapada cinctipes	102594	Zapada cinctipes	60	58	not specified	True	False	False	False	False	False	False	False	False	False	False		2	3	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Zapada			cinctipes	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	103273	Sweltsa	103273	Sweltsa	87	83	not specified	True	False	False	False	False	False	True	True	False	False	False		1	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Chloroperlidae	Chloroperlinae					Sweltsa				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	102994	Perlodidae	102994	Perlodidae	4	0	larva	False	False	True	False	False	False	True	False	False	False	True		2		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Perlodidae										
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	103102	Skwala	103102	Skwala	6	6	not specified	True	False	False	False	False	False	True	False	False	False	True		2	3	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Perlodidae	Perlodinae		Arcynopterygini			Skwala				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	117159	Glossosoma	117159	Glossosoma	5	5	not specified	True	False	False	False	False	False	False	False	False	False	True	10	0	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Glossosomatoidea	Glossosomatidae	Glossosomatinae		Glossosomatini			Glossosoma				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	115563	Parapsyche almota	115563	Parapsyche almota	1	1	not specified	True	False	False	False	False	False	True	True	True	False	True	5	1		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Hydropsychoidea	Hydropsychidae	Arctopsychinae					Parapsyche			almota	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	115453	Hydropsyche	115453	Hydropsyche	57	55	not specified	True	False	False	False	False	False	False	False	False	False	True		4	5	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Hydropsychoidea	Hydropsychidae	Hydropsychinae					Hydropsyche				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	116958	Micrasema	116958	Micrasema	9	9	not specified	True	False	False	False	False	False	False	False	False	False	True		1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Brachycentridae						Micrasema				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	116794	Lepidostoma	116794	Lepidostoma	2	2	not specified	True	False	False	False	False	False	False	False	False	False	False		1	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Lepidostomatidae	Lepidostomatinae					Lepidostoma				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	115258	Wormaldia	115258	Wormaldia	19	16	not specified	True	False	False	False	False	False	False	False	False	False	True		3	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Philopotamoidea	Philopotamidae	Philopotaminae					Wormaldia				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	115153	Rhyacophila blarina	115153	Rhyacophila blarina	6	6	not specified	True	False	False	False	False	False	True	False	False	False	False		0		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila			blarina	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	115155	Rhyacophila narvae	115155	Rhyacophila narvae	5	5	not specified	True	False	False	False	False	False	True	False	False	False	True		0		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila			narvae	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	-37	Rhyacophila Betteni Group	-37	Rhyacophila Betteni Group	9	7	not specified	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila Betteni Group			
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	-38	Rhyacophila Brunnea/Vemna Groups	-38	Rhyacophila Brunnea/Vemna Groups	1	0	not specified	True	False	False	False	False	False	True	False	False	False	True		0		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Rhyacophiloidea	Rhyacophilidae						Rhyacophila	Rhyacophila Brunnea/Vemna Groups			
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	101214	Paraleptophlebia memorialis	101214	Paraleptophlebia memorialis	57	56	not specified	True	False	False	False	False	False	False	False	False	False	False		1	1	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Lanceolata		Leptophlebiidae						Paraleptophlebia			memorialis	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	100817	Baetis tricaudatus	100817	Baetis tricaudatus	6	5	not specified	True	False	False	False	False	False	False	False	False	False	True		5		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Baetidae						Baetis			tricaudatus	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	568598	Diphetor hageni	568598	Diphetor hageni	1	1	not specified	True	False	False	False	False	False	False	False	False	False	True		5	1	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Baetidae						Diphetor			hageni	
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	100504	Heptageniidae	100504	Heptageniidae	6	0	larva	False	True	True	False	False	False	False	False	False	False	True		4		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae										
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	100598	Cinygma	100598	Cinygma	21	21	not specified	True	False	False	False	False	False	False	False	False	False	True		4		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Cinygma				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	100666	Ironodes	100666	Ironodes	15	15	not specified	True	False	False	False	False	False	False	False	False	True	True	5	4		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Ironodes				
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	81388	Pisidiidae	81388	Pisidiidae	4	4	not specified	True	False	False	False	False	False	False	True	False	False	False		8		Family	Mollusca			Bivalvia	Heterodonta			Veneroida			Corbiculoidea	Pisidiidae										
83	83	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/13/2006	6/13/2008	47.703496	-122.092540	ABR, Inc.	08BEA3312/06		3		3.00	ft2	Coarse			18	30	563956	Nemata	563956	Nemata	14	14	not specified	True	False	False	False	False	False	False	False	False	False	False				Phylum	Nemata																					
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	68422	Oligochaeta	68422	Oligochaeta	307	290	not specified	True	False	False	False	False	False	False	False	False	False	False		5		Subclass	Annelida			Clitellata	Oligochaeta																	
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	733321	Acari	733321	Acari	1	0	not specified	True	False	False	False	False	False	False	False	False	False	False				Subclass	Arthropoda	Chelicerata		Arachnida	Acari																	
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	114177	Optioservus	114177	Optioservus	1	1	not specified	True	False	False	False	False	False	False	True	False	False	True		4	5	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Optioservus				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	150730	Limnophora	150730	Limnophora	1	1	not specified	True	False	False	False	False	False	True	False	False	False	False		6	7	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Muscidae	Coenosiinae		Limnophorini			Limnophora				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	127338	Ceratopogoninae	127338	Ceratopogoninae	6	5	not specified	True	False	False	False	False	False	True	False	False	False	False		6		Subfamily	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae									
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	127917	Chironomidae	127917	Chironomidae	29	26	not specified	True	False	False	False	False	False	False	False	False	False	False		6		Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae										
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	125810	Dixa	125810	Dixa	2	1	not specified	True	False	False	False	False	False	False	False	False	False	False		1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Dixidae						Dixa				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	126703	Prosimulium	126703	Prosimulium	28	24	not specified	True	False	False	False	False	False	False	False	True	False	True		6		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Simuliidae	Simuliinae		Prosimuliini			Prosimulium				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	126774	Simulium	126774	Simulium	50	47	not specified	True	False	False	False	False	False	False	False	True	False	True		6		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Simuliidae	Simuliinae		Simuliini			Simulium				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	119037	Tipula	119037	Tipula	7	7	not specified	True	False	False	False	False	False	False	True	True	False	False		7	3	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Tipulinae					Tipula				
1040	946	110	8	WRIA 8 - Cedar-Sammamish	Sammamish River Basin	Bear Creek Subbasin	Monticello Creek	King County - DNRP	Ambient Monitoring	08BEA3312	9/16/2005	12/5/2011	47.703496	-122.092540	ABR, Inc.	09DUW0277/05		3	Center of Riffle	3.00	ft2	Coarse			30	30	102556	Soyedina	102556	Soyedina	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		2		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Soyedina				
