Subkingdom,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Custom Subfamily,Tribe,Genus Group,Subtribe,Genus,Species Group,Subgenus,Species,Subspecies,Taxon Name,TSN,Taxonomic Rank,Fore Wisseman 2012-Clinger,Fore Wisseman 2012-Intolerant,Fore Wisseman 2012-Long Lived,Fore Wisseman 2012-Predator,Fore Wisseman 2012-Tolerant
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,,,,,,,,,Diamesinae,128341,Subfamily,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Boreoheptagyiini,,,Boreoheptagyia,,,,,Boreoheptagyia,128343,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Diamesa,,,,,Diamesa,128355,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Pagastia,,,,,Pagastia,128401,Genus,FALSE,FALSE,FALSE,FALSE,TRUE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Potthastia,,,,,Potthastia,128408,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Potthastia,Potthastia Gaedii Group,,,,Potthastia Gaedii Group,-29,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Potthastia,Potthastia Longimanus Group,,,,Potthastia Longimanus Group,-30,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Diamesini,,,Pseudodiamesa,,,,,Pseudodiamesa,128416,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,,Protanypini,,,Protanypus,,,,,Protanypus,128431,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,,,,,,Orthocladiinae,128457,Subfamily,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,,,,Orthocladiinae Genus 5 (Coffman and Ferrington),,Orthocladiinae Genus 5 (Coffman and Ferrington),-136,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,,,,Orthocladiinae sp. RAI # 0004,,Orthocladiinae sp. RAI # 0004,-135,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Acricotopus,,,,,Acricotopus,128463,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Brillia,,,,,Brillia,128477,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cardiocladius,,,,,Cardiocladius,128511,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Chaetocladius,,,,,Chaetocladius,128520,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Corynoneura,,,,,Corynoneura,128563,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,,,,Cricotopus,128575,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,Cricotopus,,,Cricotopus (Cricotopus),568521,Subgenus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,Cricotopus,bicinctus,,Cricotopus bicinctus,128583,Species,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,Cricotopus,trifascia,,Cricotopus trifascia,128659,Species,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,Isocladius,,,Cricotopus (Isocladius),568515,Subgenus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,,Nostococladius,,,Cricotopus (Nostococladius),568516,Subgenus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,Cricotopus Bicinctus Group,,,,Cricotopus Bicinctus Group,-7,Species Group,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Cricotopus,Cricotopus Trifascia Group,,,,Cricotopus Trifascia Group,-9,Species Group,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Diplocladius,,,,,Diplocladius,128670,Genus,FALSE,FALSE,FALSE,FALSE,TRUE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Diplocladius,,,cultriger,,Diplocladius cultriger,128671,Species,FALSE,FALSE,FALSE,FALSE,TRUE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,,,,,Eukiefferiella,128689,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,,,cf. tirolensis,,Eukiefferiella cf. tirolensis,-127,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,,,claripennis,,Eukiefferiella claripennis,128693,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,,,coerulescens,,Eukiefferiella coerulescens,128701,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Brehmi Group,,,,Eukiefferiella Brehmi Group,-122,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Brevicalcar Group,,,,Eukiefferiella Brevicalcar Group,-14,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Claripennis Group,,,,Eukiefferiella Claripennis Group,-15,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Coerulescens Group,,,,Eukiefferiella Coerulescens Group,-16,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Devonica Group,,,,Eukiefferiella Devonica Group,-17,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Gracei Group,,,,Eukiefferiella Gracei Group,-18,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Pseudomontana Group,,,,Eukiefferiella Pseudomontana Group,-19,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Eukiefferiella,Eukiefferiella Tirolensis Group,,,,Eukiefferiella Tirolensis Group,-126,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Heleniella,,,,,Heleniella,128730,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Heterotanytarsus,,,,,Heterotanytarsus,128734,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Heterotrissocladius,,,,,Heterotrissocladius,128737,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Heterotrissocladius,,,marcidus,,Heterotrissocladius marcidus,128744,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Heterotrissocladius,Heterotrissocladius Marcidus Group,,,,Heterotrissocladius Marcidus Group,-139,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Hydrobaenus,,,,,Hydrobaenus,128750,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Krenosmittia,,,,,Krenosmittia,128771,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Limnophyes,,,,,Limnophyes,128776,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Lopescladius,,,,,Lopescladius,128811,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Metriocnemus,,,,,Metriocnemus,128821,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Nanocladius,,,,,Nanocladius,128844,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Orthocladius,,,,,Orthocladius,128874,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Orthocladius,,Euorthocladius,,,Orthocladius (Euorthocladius),568520,Subgenus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Orthocladius,,Symposiocladius,,,Orthocladius (Symposiocladius),568523,Subgenus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Orthocladius,,Symposiocladius,lignicola,,Orthocladius lignicola,128913,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Parachaetocladius,,,,,Parachaetocladius,128951,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Parakiefferiella,,,,,Parakiefferiella,128968,Genus,FALSE,FALSE,FALSE,FALSE,TRUE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Parametriocnemus,,,,,Parametriocnemus,128978,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Paraphaenocladius,,,,,Paraphaenocladius,128989,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Parorthocladius,,,,,Parorthocladius,129011,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Psectrocladius,,,,,Psectrocladius,129018,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Pseudorthocladius,,,,,Pseudorthocladius,129052,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Pseudosmittia,,,,,Pseudosmittia,129071,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Psilometriocnemus,,,,,Psilometriocnemus,129083,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Psilometriocnemus,,,triannulatus,,Psilometriocnemus triannulatus,129084,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Rheocricotopus,,,,,Rheocricotopus,129086,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Smittia,,,,,Smittia,129110,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Stilocladius,,,,,Stilocladius,129152,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Synorthocladius,,,,,Synorthocladius,129161,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Thienemannia,,,gracilis,,Thienemannia gracilis,129181,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Thienemanniella,,,,,Thienemanniella,129182,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Tvetenia,,,,,Tvetenia,129197,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Tvetenia,,,bavarica,,Tvetenia bavarica,129205,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Tvetenia,,,vitracies,,Tvetenia vitracies,129203,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Tvetenia,Tvetenia Bavarica Group,,,,Tvetenia Bavarica Group,-55,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,,,Xylotopus,,,par,,Xylotopus par,129209,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Orthocladius complex,,,,,,,Orthocladius complex,-25,Genus Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Podonominae,,Boreochlini,,,Boreochlus,,,,,Boreochlus,127954,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Prodiamesinae,,,,,Monodiamesa,,,,,Monodiamesa,128440,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Prodiamesinae,,,,,Odontomesa,,,,,Odontomesa,128446,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Prodiamesinae,,,,,Prodiamesa,,,,,Prodiamesa,128452,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,,,,,,,,,Tanypodinae,127994,Subfamily,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,,,,Reomyia,,,,,Reomyia,-128,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,,,,,,Macropelopiini,128020,Tribe,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Apsectrotanypus,,,,,Apsectrotanypus,128021,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Brundiniella,,,,,Brundiniella,128026,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Brundiniella,,,eumorpha,,Brundiniella eumorpha,128028,Species,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Macropelopia,,,,,Macropelopia,128034,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Macropelopia,,,decedens,,Macropelopia decedens,128037,Species,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Macropelopiini,,,Psectrotanypus,,,,,Psectrotanypus,128048,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Natarsiini,,,Natarsia,,,,,Natarsia,128070,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,,,,,,Pentaneurini,128078,Tribe,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Ablabesmyia,,,,,Ablabesmyia,128079,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Conchapelopia,,,,,Conchapelopia,128130,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Helopelopia,,,,,Helopelopia,128131,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Larsia,,,,,Larsia,128183,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Meropelopia,,,,,Meropelopia,128132,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Nilotanypus,,,,,Nilotanypus,128202,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Paramerina,,,,,Paramerina,128207,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Pentaneura,,,,,Pentaneura,128215,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Rheopelopia,,,,,Rheopelopia,128226,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Thienemannimyia,,,,,Thienemannimyia,128236,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,,,Zavrelimyia,,,,,Zavrelimyia,128259,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,,Pentaneurini,Paramerina/Zavrelimyia,,,,,,,Paramerina/Zavrelimyia,-26,Genus Group,FALSE,FALSE,FALSE,TRUE,FALSE
